movie_id,actor_name
Departure_(1986_film),Sean Scully (actor)|Serge Lazareff|Patricia Kennedy (actress)
Departures_(2008_film),NOT_FOUND
Departures_(2011_film),NOT_FOUND
Deported_Women_of_the_SS_Special_Section,Sara Sperati|John Steiner|Erna Schurer|Lina Polito
"Deprisa,_Deprisa",NOT_FOUND
Der_Wixxer,Bastian Pastewka|Oliver Kalkofe
Der_var_engang,Birgitte Bruun
Derailed_(2002_film),Tomas Arana|Jean-Claude Van Damme|Laura Harring
Derailed_(2005_film),Rza|Jennifer Aniston|Clive Owen|Xzibit|Giancarlo Esposito|David Morrissey|Vincent Cassel
Deranged_(1974_film),Cosette Lee|Roberts Blossom|Leslie Carlson
Deranged_(2012_film),Lee Ha-nui|Kim Dong-wan|Moon Jung-hee|Kim Myung-min
Derrida_(film),NOT_FOUND
Dersu_Uzala_(1961_film),NOT_FOUND
Dersu_Uzala_(1975_film),Maxim Munzuk|Yury Solomin
Desamuduru,Hansika Motwani|Ali (actor)|Allu Arjun|Pradeep Rawat (actor)
Descendants_(2015_film),Sofia Carson|Dove Cameron|Cameron Boyce|Booboo Stewart|Kristin Chenoweth
Descendents_(2008_film),NOT_FOUND
Descending_Angel,Eric Roberts|Diane Lane|George C. Scott
Descent_(2005_film),Luke Perry|Rick Roberts (actor)|Natalie Brown (actress)|Michael Dorn
Descent_(2007_film),Rosario Dawson|Marcus Patrick|Chad Faust
Desert_Bloom,Ellen Barkin|Allen Garfield|Annabeth Gish|JoBeth Williams|Jon Voight
Desert_Blue,Casey Affleck|Brendan Sexton III|Sara Gilbert|Kate Hudson|John Heard (actor)|Christina Ricci
Desert_Dancer,Marama Corlett|Reece Ritchie|Akin Gazi|Freida Pinto|Nazanin Boniadi|Tom Cullen
Desert_Flower_(film),Liya Kebede|Craig Parkinson|Sally Hawkins
Desert_Fury,Wendell Corey|Lizabeth Scott|Burt Lancaster|John Hodiak|Mary Astor
Desert_Hearts,Dean Butler (actor)|Helen Shaver|Audra Lindley|Gwen Welles|Patricia Charbonneau
Desert_Legion,Arlene Dahl|Richard Conte|Alan Ladd
Desert_Saints,Melora Walters|Kiefer Sutherland|Jamey Sheridan
Desert_Sands,Ron Randell|J. Carrol Naish|John Carradine|Keith Larsen|Ralph Meeker|Marla English|John Smith (actor)
Desert_Victory,NOT_FOUND
Desi_Boyz,Chitrangada Singh|Akshay Kumar|John Abraham (actor)|Deepika Padukone
Desierto,Gael García Bernal|Jeffrey Dean Morgan
Design_for_Living_(film),Miriam Hopkins|Fredric March|Gary Cooper
Design_for_Scandal,Edward Arnold (actor)|Walter Pidgeon|Rosalind Russell
Designing_Woman,Gregory Peck|Dolores Gray|Lauren Bacall
Desirable_(film),Jean Muir (actress)|George Brent
Desire_(1920_film),Dennis Neilson-Terry|Yvonne Arnaud
Desire_(1936_film),William Frawley|Marlene Dietrich|Gary Cooper|John Halliday (actor)
Desire_(1958_film),NOT_FOUND
Desire_(1982_film),Judith Chapman|Tetchie Agbayani|John Saxon (actor)
Desire_(2000_film),NOT_FOUND
Desire_Me,Greer Garson|Robert Mitchum|Richard Hart (actor)
Desire_Under_the_Elms_(film),Sophia Loren
Desires_(film),Heidemarie Hatheyer
Desiring_Julia,Serena Grandi|Johan Leysen
Desk_Set,Spencer Tracy|Katharine Hepburn
Desmundo,Simone Spoladore|Caco Ciocler
Desolation_Canyon_(film),Stacy Keach|Patrick Duffy
Despair_(film),Dirk Bogarde|Andréa Ferréol|Volker Spengler|Klaus Löwitsch
Desperado_(film),Quentin Tarantino|Antonio Banderas|Steve Buscemi|Joaquim de Almeida|Cheech Marin|Salma Hayek
Desperate_(film),Steve Brodie (actor)|Audrey Long|Raymond Burr
Desperate_Characters,Shirley MacLaine
Desperate_Hours,Mimi Rogers|Anthony Hopkins|Mickey Rourke|Kelly Lynch|Lindsay Crouse
Desperate_Journey,Errol Flynn|Ronald Reagan
Desperate_Living,Edith Massey|Mary Vivian Pearce|Mink Stole|Jean Hill (actress)|Liz Renay
Desperate_Measures_(film),Erik King|Marcia Gay Harden|Joseph Michael Cross|Andy García
Desperate_Remedies_(film),Lisa Chappell|Cliff Curtis|Jennifer Ward-Lealand|Kevin Smith
Desperate_Search,Howard Keel|Patricia Medina|Keenan Wynn|Jane Greer
Desperate_Teenage_Lovedolls,Steven Shane McDonald|Jeff McDonald
Desperately_Seeking_Susan,Robert Joy|Aidan Quinn|Rosanna Arquette|Madonna (entertainer)
Despicable_Me,NOT_FOUND
Despicable_Me_2,Ken Jeong|Russell Brand|Miranda Cosgrove|Kristen Wiig|Steve Carell|Steve Coogan|Benjamin Bratt
Despicable_Me_3,Steve Carell|Trey Parker|Kristen Wiig
Despite_the_Falling_Snow_(film),Thure Lindhardt|Anthony Head|Rebecca Ferguson|Oliver Jackson-Cohen|Sam Reid (actor)|Antje Traue|Charles Dance
Destination_Earth,NOT_FOUND
Destination_Gobi,Richard Widmark|Casey Adams|Don Taylor (actor)|Murvyn Vye
Destination_Moon_(film),Dick Wesson (actor)|Warner Anderson|Tom Powers|John Archer (actor)
Destination_Tokyo,John Garfield|Cary Grant
Destined_for_Blues,NOT_FOUND
Destino,NOT_FOUND
Destiny_(1921_film),Lil Dagover|Rudolf Klein-Rogge|Walter Janssen|Bernhard Goetzke
Destiny_(1925_film),Lia Eibenschütz|Lucy Doraine|Conrad Veidt
Destiny_(1927_film),Nadia Sibirskaïa|Christenson
Destiny_(1938_film),Cesare Bettarini
Destiny_(1942_film),Christian Kayßler|Heinrich George|Werner Hinz
Destiny_(1944_film),Alan Curtis (American actor)|Gloria Jean|Frank Craven
Destiny_(1951_film),Renato Valente|Lilia Landi|Eva Nova (actress)
Destiny_(1977_film),Yury Yakovlev|Olga Ostroumova|Yevgeny Matveyev
Destiny_(1997_film),Nour El-Sherif
Destiny_(2006_film),NOT_FOUND
Destiny_Turns_on_the_Radio,Quentin Tarantino|Allen Garfield|Tracey Walter|Jim Belushi|James LeGros|Nancy Travis|Dylan McDermott
Destiny_in_Space,Norman Thagard|Ronald J. Grabe|William F. Readdy|Lyman Spitzer|Stephen S. Oswald|Roberta Bondar|David C. Hilmers|Ulf Merbold
Destricted,NOT_FOUND
Destroy_All_Monsters,Jun Tazaki|Yoshio Tsuchiya|Yukiko Kobayashi|Akira Kubo
Destroyer_(1943_film),Edward G. Robinson|Marguerite Chapman|Edgar Buchanan|Glenn Ford
Destroyer_(1988_film),Clayton Rohner|Lyle Alzado|Deborah Foreman|Anthony Perkins
Destruction_Force,NOT_FOUND
Destry_(film),Mari Blanchard|Audie Murphy|Thomas Mitchell (actor)|Lyle Bettger
Destry_Rides_Again,Mischa Auer|James Stewart|Marlene Dietrich|Brian Donlevy
Destry_Rides_Again_(1932_film),Tom Mix|ZaSu Pitts|Claudia Dell
Destry_Rides_Again_(musical),NOT_FOUND
Details_(film),Rebecka Hemse|Jonas Karlsson|Michael Nyqvist
Detective_(1954_film),Susana Campos
Detective_(2007_film),Sindhu Menon|Suresh Gopi
Detective_(2016_film),NOT_FOUND
Detective_Chinatown,Chen He|Wang Baoqiang|Tong Liya
Detective_Conan:_Crossroad_in_the_Ancient_Capital,Yukiko Iwai|Chafurin|Kazuhiko Inoue|Megumi Hayashibara|Minami Takayama|Wakana Yamazaki|Akira Kamiya|Kappei Yamaguchi|Naoko Matsui|Wataru Takagi|Ikue Ohtani
Detective_Conan:_Full_Score_of_Fear,Yukiko Iwai|Chafurin|Atsuko Yuya|Minami Takayama|Megumi Hayashibara|Wakana Yamazaki|Akira Kamiya|Kappei Yamaguchi|Naoko Matsui|Wataru Takagi|Ikue Ohtani
Detective_Conan:_Jolly_Roger_in_the_Deep_Azure,Yukiko Iwai|Chafurin|Minami Takayama|Megumi Hayashibara|Wakana Yamazaki|Akira Kamiya|Kappei Yamaguchi|Kenichi Ogata (voice actor)|Wataru Takagi|Ikue Ohtani
Detective_Conan:_Private_Eye_in_the_Distant_Sea,Yukiko Iwai|Yuko Miyamura|Minami Takayama|Megumi Hayashibara|Wakana Yamazaki|Kappei Yamaguchi|Ryo Horikawa|Kou Shibasaki|Toshio Furukawa|Naoko Matsui|Rikiya Koyama|Wataru Takagi|Ryotaro Okiayu|Ikue Ohtani|Takaya Kuroda
Detective_Conan:_Quarter_of_Silence,Yukiko Iwai|Chafurin|Minami Takayama|Megumi Hayashibara|Wakana Yamazaki|Kappei Yamaguchi|Kenichi Ogata (voice actor)|Toshio Furukawa|Rikiya Koyama|Wataru Takagi|Ikue Ohtani
Detective_Conan:_Strategy_Above_the_Depths,Yukiko Iwai|Chafurin|Atsuko Yuya|Yoshiko Sakakibara|Minami Takayama|Megumi Hayashibara|Kazuhiko Inoue|Wakana Yamazaki|Akira Kamiya|Kappei Yamaguchi|Kenichi Ogata (voice actor)|Naoko Matsui|Kōichi Yamadera|Wataru Takagi|Ikue Ohtani
Detective_Conan:_Sunflowers_of_Inferno,Wakana Yamazaki|Rikiya Koyama|Kappei Yamaguchi|Minami Takayama
Detective_Conan:_The_Darkest_Nightmare,Kiyoyuki Yanada|Yūki Amami|Yukiko Iwai|Minami Takayama|Megumi Hayashibara|Fumihiko Tachiki|Wakana Yamazaki|Kotono Mitsuishi|Kenichi Ogata (voice actor)|Yukitoshi Hori|Kikuko Inoue|Rikiya Koyama|Mami Koyama|Tōru Furuya|Wataru Takagi|Shūichi Ikeda|Ikue Ohtani|Hiroyuki Kinoshita
Detective_Conan:_The_Eleventh_Striker,Yukiko Iwai|Chafurin|Minami Takayama|Megumi Hayashibara|Wakana Yamazaki|Kappei Yamaguchi|Kenichi Ogata (voice actor)|Naoko Matsui|Rikiya Koyama|Wataru Takagi|Ikue Ohtani
Detective_Conan:_The_Lost_Ship_in_the_Sky,Chafurin|Atsuko Yuya|Minami Takayama|Megumi Hayashibara|Wakana Yamazaki|Kappei Yamaguchi|Nagai Ichirou|Kenichi Ogata (voice actor)|Naoko Matsui|Rikiya Koyama|Wataru Takagi|Isshin Chiba
Detective_Conan:_The_Private_Eyes'_Requiem,Yukiko Iwai|Chafurin|Minami Takayama|Megumi Hayashibara|Wakana Yamazaki|Akira Kamiya|Kappei Yamaguchi|Kenichi Ogata (voice actor)|Wataru Takagi|Ai Orikasa
Detective_Conan:_The_Raven_Chaser,Fumihiko Tachiki|Akira Kamiya|Kenichi Ogata (voice actor)|Mami Koyama|Wataru Takagi|Yuuji Takada|Yuko Miyamura|Kazuhiko Inoue|Minami Takayama|Megumi Hayashibara|Kappei Yamaguchi|Ryo Horikawa|Kikuko Inoue|Seizō Katō|Yukiko Iwai|Atsuko Yuya|Wakana Yamazaki|Toshio Furukawa|Yukitoshi Hori|Ami Koshimizu|Ikue Ohtani|Chafurin|Naoko Matsui|Hiroyuki Kinoshita
Detective_Dee_and_the_Mystery_of_the_Phantom_Flame,Deng Chao|Carina Lau|Andy Lau|Li Bingbing|Tony Leung Ka-fai
Detective_K:_Secret_of_the_Lost_Island,Lee Yeon-hee|Oh Dal-su|Kim Myung-min
Detective_School_Dropouts,Valeria Golino|Lorin Dreyfuss|David Landsberg
Detective_Story_(1951_film),Kirk Douglas|Cathy O'Donnell|William Bendix|Eleanor Parker
Detective_Story_(1983_film),Hiroko Yakushimaru|Yusaku Matsuda
Detention_(2003_film),Mpho Koaho|Anthony J. Mifsud|Alex Karzis|Dolph Lundgren|Kata Dobó
Detention_(2010_film),NOT_FOUND
Detention_(2011_film),Walter Perez (actor)|Shanley Caswell|Dane Cook|Spencer Locke
Detention_of_the_Dead,Christa B. Allen|Jacob Zachar|Justin Chon|Max Adler (actor)|Alexa Nikolas|Jayson Blair (actor)
Deterrence_(film),Kevin Pollak|Timothy Hutton|Sheryl Lee Ralph|Clotilde Courau|Sean Astin
Detour_(1945_film),Tom Neal|Ann Savage (actress)
Detour_(1967_film),Nevena Kokanova
Detour_(2016_film),Tye Sheridan|John Lynch (actor)|Bel Powley|Gbenga Akinnagbe|Emory Cohen|Stephen Moyer
Detroit_9000,Scatman Crothers|Vonetta McGee|Rudy Challenger|Alex Rocco|Hari Rhodes
Detroit_Rock_City_(film),Sam Huntington|Giuseppe Andrews|Emmanuelle Chriqui|Edward Furlong|Melanie Lynskey|Lin Shaye|James DeBello|Kiss (band)|Natasha Lyonne|Shannon Tweed
Detropia,NOT_FOUND
Deuce_Bigalow:_European_Gigolo,Jeroen Krabbé|Kostas Sommer|Til Schweiger|Eddie Griffin|Rob Schneider
Deuce_Bigalow:_Male_Gigolo,Eddie Griffin|Arija Bareikis|William Forsythe (actor)
Deuces_Wild,Stephen Dorff|Frankie Muniz|Balthazar Getty|Norman Reedus|Fairuza Balk|Matt Dillon|Vincent Pastore|Brad Renfro
Deux_fois,NOT_FOUND
Devadasu_(2006_film),Sayaji Shinde|Ram Pothineni|Ileana D'Cruz
Devasuram,V. K. Sreeraman|Innocent (actor)|Augustine (actor)|Napoleon (actor)|Nedumudi Venu|Manian Pillai Raju|Mohanlal|Revathi
Devdas_(1928_film),NOT_FOUND
Devdas_(1935_film),Pramathesh Barua|Jamuna Barua|Chandrabati Devi
Devdas_(1936_film),K. L. Saigal|Jamuna Barua|T. R. Rajakumari
Devdas_(1937_film),Mohini|Phani Sarma|Zubeida
Devdas_(1955_film),Vyjayanthimala|Dilip Kumar|Motilal|Suchitra Sen
Devdas_(1979_film),Soumitra Chatterjee|Supriya Choudhury|Uttam Kumar
Devdas_(1982_film),NOT_FOUND
Devdas_(2002_Bengali_film),Arpita Pal|Indrani Halder|Tapas Paul|Prosenjit Chatterjee
Devdas_(2002_Hindi_film),Madhuri Dixit|Jackie Shroff|Milind Gunaji|Dina Pathak|Shahrukh Khan|Aishwarya Rai|Kirron Kher
Devdas_(2013_film),Moushumi|Apu Biswas|Shakib Khan
Devil's_Angels,Mimsy Farmer|Beverly Adams|John Cassavetes
Devil's_Den_(film),Kelly Hu
Devil's_Doorway,Paula Raymond|Robert Taylor (actor)|Louis Calhern
Devil's_Due_(film),Madison Wolfe|Griff Furst|Allison Miller|Aimee Carrero|Sam Anderson|Michael Papajohn|Zach Gilford|Vanessa Ray
Devil's_Gate_(film),Laura Fraser|Callum Blue
Devil's_Island_(1939_film),Boris Karloff
Devil's_Island_(1996_film),Baltasar Kormákur
Devil's_Knot_(film),Bruce Greenwood|Colin Firth|Amy Ryan|Reese Witherspoon|Elias Koteas|Dane DeHaan|Kevin Durand|Alessandro Nivola|Mireille Enos|Stephen Moyer
Devil's_Playground_(2002_film),NOT_FOUND
Devil's_Playground_(2010_film),Jaime Murray|MyAnna Buring|Danny Dyer|Craig Fairbrass
Devil_(2010_film),Logan Marshall-Green|Bokeem Woodbine|Geoffrey Arend|Jacob Vargas|Bojana Novakovic|Chris Messina|Jenny O'Hara
Devil_(2011_film),NOT_FOUND
Devil_Bat's_Daughter,Rosemary La Planche
Devil_Dog:_The_Hound_of_Hell,Yvette Mimieux|Kim Richards|Ike Eisenmann|Richard Crenna
Devil_Dogs_of_the_Air,Pat O'Brien (actor)|James Cagney
Devil_Doll_(film),NOT_FOUND
Devil_Girl_from_Mars,Patricia Laffan|Hazel Court|Adrienne Corri|Hugh McDermott (actor)
Devil_May_Call,Corri English|Tyler Mane|Daniel Hugh Kelly|Traci Lords|Van Hansis
Devil_in_My_Ride,NOT_FOUND
Devil_in_a_Blue_Dress_(film),Jennifer Beals|Denzel Washington|Don Cheadle|Tom Sizemore|Maury Chaykin
Devil_in_the_Brain,Stefania Sandrelli|Keir Dullea|Micheline Presle|Maurice Ronet
Devil_in_the_Flesh_(1947_film),Gérard Philipe|Micheline Presle
Devil_in_the_Flesh_(1986_film),Maruschka Detmers
Devil_in_the_Flesh_(1989_film),NOT_FOUND
Devil_in_the_Flesh_(1998_film),Phil Morris (actor)|Rose McGowan|Alex McArthur|J.C. Brandy|Sherrie Rose|Ryan Bittle
Devil_in_the_Flesh_2,Jodi Lyn O'Keefe
Devils_of_Darkness,Carole Gray|William Sylvester|Hubert Noël|Tracy Reed (English actress)
Devils_on_the_Doorstep,Jiang Wen|Kagawa Teruyuki
Devotion_(1931_film),Leslie Howard (actor)|Ann Harding
Devotion_(1946_film),Olivia de Havilland|Paul Henreid|Sydney Greenstreet|Ida Lupino
Devotion_(1950_film),NOT_FOUND
Devoured_(film),NOT_FOUND
Dhadkan,Shilpa Shetty|Sunil Shetty|Akshay Kumar|Mahima Chaudhry
Dhadkan_(1946_film),NOT_FOUND
Dhamaal,Sanjay Dutt|Asrani|Aashish Chaudhary|Arshad Warsi|Ritesh Deshmukh|Javed Jaffrey
Dharam_Sankat_Mein,Annu Kapoor|Paresh Rawal|Naseeruddin Shah
Dharma_Durai,Charan Raj|Nizhalgal Ravi|Madhu (actor)|Gouthami|Rajinikanth
Dharma_Durai_(2016_film),Tamannaah|Vijay Sethupathi|Aishwarya Rajesh|Srushti Dange
Dharmathin_Thalaivan,Kushboo|Prabhu (actor)|Nassar|Suhasini Maniratnam|Charle|Rajinikanth|Captain Raju
Dheena,Laila Mehdin|Ajith Kumar|Suresh Gopi
Dheepan,Antonythasan Jesuthasan
Dhill,Vivek (actor)|Nassar|Laila Mehdin|Vikram (actor)|Ashish Vidyarthi
Dhobi_Ghat_(film),Prateik Babbar|Monica Dogra|Kriti Malhotra|Aamir Khan
Dhol_(film),Sharman Joshi|Tanushree Dutta|Rajpal Yadav|Tusshar Kapoor|Kunal Khemu
Dhool,Jyothika|Vikram (actor)|Reemma Sen|Vivek (actor)
Dhool_(2011_film),Aindrita Ray|Yogesh (actor)|Prakash Raj
Dhoom,Uday Chopra|Abhishek Bachchan|Rimi Sen|Esha Deol|John Abraham (actor)
Dhoom_3,Uday Chopra|Abhishek Bachchan|Jackie Shroff|Katrina Kaif|Siddharth Nigam|Aamir Khan
Dhoondte_Reh_Jaaoge,Sonu Sood|Paresh Rawal|Soha Ali Khan|Kunal Khemu
Dhruva_(2002_film),Sherin|Om Puri|Darshan (actor)
Dhruva_(2016_film),Ram Charan|Aravind Swamy|Rakul Preet Singh
Dhund:_The_Fog,Aditi Govitrikar|Apurva Agnihotri|Divya Palat
Dhuruvangal_Pathinaaru,Rahman (actor)
Diablo_(2015_film),Danny Glover|Camilla Belle|José Zúñiga|Joaquim de Almeida|Scott Eastwood|Walton Goggins|Tzi Ma|Adam Beach
Diabolique_(1996_film),Isabelle Adjani|Allen Garfield|Chazz Palminteri|Kathy Bates|Spalding Gray|Sharon Stone|Donal Logue|Adam Hann-Byrd|Shirley Knight
Dial_1119,Virginia Field|Andrea King|Marshall Thompson|Sam Levene
Dial_H-I-S-T-O-R-Y,NOT_FOUND
Dial_M_for_Murder,Robert Cummings|Grace Kelly|John Williams (actor)|Ray Milland
Diamond_Dogs_(film),Raicho Vasilev|Dolph Lundgren|Yu Nan
Diamond_Head_(film),Charlton Heston|Yvette Mimieux|Elizabeth Allen (actress)|Aline MacMahon|George Chakiris|James Darren|France Nuyen
Diamond_Men,Robert Forster|Donnie Wahlberg
Diamonds_(1920_film),Erika Glässner|Paul Morgan (actor)|Julius Brandt|Louis Ralph
Diamonds_(1939_film),Lamberto Picasso|Laura Nucci|Doris Duranti
Diamonds_(1975_film),Robert Shaw (actor)|Barbara Hershey|Shelley Winters|Richard Roundtree
Diamonds_(1999_film),John Landis|Jenny McCarthy|Joyce Bulifant|June Chadwick|Kurt Fuller|Kirk Douglas|Corbin Allred|Roy Conrad|Lauren Bacall|Dan Aykroyd|Lee Tergesen
Diamonds_Are_Forever_(film),Jill St. John|Bruce Cabot|Sean Connery|Charles Gray (actor)|Lana Wood|Jimmy Dean
Diamonds_of_the_Night,NOT_FOUND
Diana_(film),Naveen Andrews|Naomi Watts
Diana_Vreeland:_The_Eye_Has_to_Travel,NOT_FOUND
Diane_(1929_film),Olga Tschechowa|Henry Victor|Pierre Blanchar
Diane_(film),Torin Thatcher|Marisa Pavan|Sir Cedric Hardwicke|Lana Turner|Henry Daniell|Taina Elg|Roger Moore|Pedro Armendáriz|John Lupton
Diary_(film),Charlene Choi|Shawn Yue|Isabella Leong
Diary_for_My_Children,Zsuzsa Czinkóczi
Diary_of_June,Eric Mun|Yunjin Kim|Shin Eun-kyung
Diary_of_a_Chambermaid_(1964_film),Michel Piccoli|Jeanne Moreau|Georges Géret|Daniel Ivernel
Diary_of_a_Chambermaid_(2015_film),Léa Seydoux|Vincent Lindon
Diary_of_a_Country_Priest,Claude Laydu|André Guibert
Diary_of_a_Hitman,Jim Belushi|Forest Whitaker|Sharon Stone|Sherilyn Fenn|Lois Chiles
Diary_of_a_Lost_Girl,Josef Ravensky|Franziska Kinz|Louise Brooks|André Roanne|Fritz Rasp
Diary_of_a_Mad_Housewife,Carrie Snodgress|Alice Cooper (band)|Frank Langella|Richard Benjamin
Diary_of_a_Madman_(film),Lewis Martin (actor)|Vincent Price|Nancy Kovack
Diary_of_a_Maniac,Jerry Calà
Diary_of_a_Nudist,NOT_FOUND
Diary_of_a_Nymphomaniac,Belén Fabra|Leonardo Sbaraglia
Diary_of_a_Shinjuku_Thief,Jūrō Kara|Tadanori Yokoo|Kei Satō
Diary_of_a_Tired_Black_Man,Jimmy Jean-Louis
Diary_of_a_Wimpy_Kid:_Dog_Days_(film),Steve Zahn|Devon Bostick|Zachary Gordon|Rachael Harris|Robert Capron
Diary_of_a_Wimpy_Kid:_Rodrick_Rules_(film),Steve Zahn|Devon Bostick|Zachary Gordon|Rachael Harris|Robert Capron
Diary_of_a_Wimpy_Kid:_The_Long_Haul_(film),Tom Everett Scott|Alicia Silverstone
Diary_of_a_Wimpy_Kid_(film),Steve Zahn|Robert Capron|Zachary Gordon|Rachael Harris
Diary_of_the_Dead,Michelle Morgan (actress)|Scott Wentworth|Joe Dinicol|Shawn Roberts|Amy Lalonde|Chris Violette|Joshua Close|Tatiana Maslany
Diary_of_the_Dead_(1976_film),Kate Wilkinson|Austin Pendleton|Salome Jens|Hector Elizondo|Joseph Maher|Geraldine Fitzgerald
Dibu_3,Alejandro Awada
Dick_(film),Kirsten Dunst|Michelle Williams (actress)
Dick_Barton_at_Bay,Don Stannard
Dick_Figures:_The_Movie,Eric Bauza
Dick_Tracy_(1945_film),Anne Jeffreys|Morgan Conway|Mike Mazurki
Dick_Tracy_(1990_film),NOT_FOUND
Dick_Tracy_(serial),Kay Hughes|Lee Van Atta|Ralph Byrd|Carleton Young|Smiley Burnette
Dick_Tracy_Meets_Gruesome,Boris Karloff|Ralph Byrd|Anne Gwynne
Dick_Tracy_vs._Cueball,Dick Wessel|Esther Howard|Morgan Conway
Dickie_Roberts:_Former_Child_Star,Craig Bierko|Rob Reiner|David Spade|Mary McCormack
Dickson_Greeting,William Kennedy Dickson
Did_You_Hear_About_the_Morgans%3F,Wilford Brimley|Sarah Jessica Parker|David Call|Michael Kelly (American actor)|Sam Elliott|Hugh Grant|Mary Steenburgen|Elisabeth Moss
Didier_(film),Alain Chabat|Jean-Pierre Bacri
"Die,_Monster,_Die!",Boris Karloff|Suzan Farmer|Nick Adams (actor)|Freda Jackson|Terence De Marney
Die_(film),Emily Hampshire|Elias Koteas
Die_Another_Day,John Cleese|Judi Dench|Rosamund Pike|Halle Berry|Pierce Brosnan|Toby Stephens
Die_Beautiful,Paolo Ballesteros
Die_Hard,Bruce Willis|Bonnie Bedelia|Alexander Godunov|Alan Rickman
Die_Hard_2,William Sadler (actor)|Bruce Willis|Bonnie Bedelia|William Atherton|Reginald VelJohnson|John Amos|Franco Nero
Die_Jungfrau_auf_dem_Dach,Hardy Krüger|Johannes Heesters|Johanna Matz
Die_Laughing_(film),Bud Cort|Robby Benson|Charles Durning|Elsa Lanchester|Rita Taggart
"Die_Screaming,_Marianne",Susan George (actress)|Barry Evans (actor)
Die_goldene_Gans,NOT_FOUND
Diesel_(film),Willy Birgel|Josef Sieber|Hilde Weissner|Paul Wegener
Different_for_Girls,Rupert Graves|Steven Mackintosh
Different_from_the_Others,Magnus Hirschfeld|Fritz Schulz (actor)|Anita Berber|Reinhold Schünzel|Conrad Veidt
Difret,NOT_FOUND
Dig!,Anton Newcombe|Courtney Taylor-Taylor
Dig_That_Uranium,Bennie Bartlett|Bernard Gorcey|David Gorcey|Leo Gorcey|Huntz Hall
Diggers_(1931_film),Pat Hanna|Joe Valli
Diggers_(2006_film),Paul Rudd|Ron Eldard|Lauren Ambrose|Ken Marino|Sarah Paulson|Maura Tierney|Josh Hamilton (actor)
Digging_Up_the_Marrow,Ray Wise
Digging_for_Fire,Rosemarie DeWitt|Mike Birbiglia|Brie Larson|Anna Kendrick|Orlando Bloom|Sam Rockwell
Digging_to_China,Evan Rachel Wood|Kevin Bacon
Diggstown,"James Woods|Louis Gossett, Jr.|Bruce Dern|Heather Graham|Oliver Platt"
Digimon:_The_Movie,Digimon: The Movie
Dikkenek,Jérémie Renier|Catherine Jacob (actress)|Marion Cotillard|Jean-Luc Couchard|Dominique Pinon|François Damiens|Florence Foresti|Mélanie Laurent
Dil,Madhuri Dixit|Anupam Kher|Aamir Khan|Deven Verma|Saeed Jaffrey
Dil_(1946_film),NOT_FOUND
Dil_(2003_film),Neha Bamb|Nitin Kumar Reddy|Prakash Raj
Dil_Bole_Hadippa!,Rani Mukerji|Shahid Kapoor
Dil_Dhadakne_Do,Anil Kapoor|Priyanka Chopra|Shefali Shah|Anushka Sharma|Ranveer Singh|Farhan Akhtar
Dil_Dosti_Etc,Ishita Sharma|Imaad Shah|Shreyas Talpade|Dinesh Kumar|Smriti Mishra|Nikita Anand
Dil_Hai_Tumhaara,Mahima Chaudhry|Preity Zinta|Jimmy Shergill|Rekha|Arjun Rampal
Dil_Kya_Kare,Chandrachur Singh|Kajol|Ajay Devgn|Mahima Chaudhry
Dil_Ne_Jise_Apna_Kahaa,Bhoomika Chawla|Salman Khan|Preity Zinta
Dil_To_Pagal_Hai,Madhuri Dixit|Shahrukh Khan|Karisma Kapoor
Dillinger_(1945_film),Eduardo Ciannelli|Lawrence Tierney|Anne Jeffreys|Edmund Lowe|Elisha Cook Jr.
Dillinger_(1973_film),Cloris Leachman|Geoffrey Lewis (actor)|Warren Oates|Richard Dreyfuss|Harry Dean Stanton|Ben Johnson (actor)|Michelle Phillips|John P. Ryan (actor)|Steve Kanaly
Dillinger_(1991_film),Will Patton|Bruce Abbott|Mark Harmon|Sherilyn Fenn
Dillinger_Is_Dead,Michel Piccoli|Annie Girardot|Anita Pallenberg
Dilwale_(1994_film),Raveena Tandon|Sunil Shetty|Ajay Devgan
Dilwale_(2015_film),Kriti Sanon|Shah Rukh Khan|Kajol|Varun Dhawan
Dilwale_Dulhania_Le_Jayenge,Shah Rukh Khan|Kajol
Dim_Sum:_A_Little_Bit_of_Heart,Cora Miao|Victor Wong (actor born 1927)|Amy Hill|Joan Chen
Dim_Sum_Funeral,Bai Ling|Lisa Lu|Julia Nickson|Steph Song|Russell Wong|Kelly Hu
Dime_with_a_Halo,Barbara Luna
Dimension_5_(film),Jeffrey Hunter|Donald Woods|Harold Sakata|France Nuyen
Dimensions_(film),Henry Lloyd-Hughes|Camilla Rutherford|Patrick Godfrey|Olivia Llewellyn
Dimensions_of_Dialogue,NOT_FOUND
Diminished_Capacity,Alan Alda|Matthew Broderick|Virginia Madsen
Dimples_(1916_film),Mary Miles Minter
